source_layer,popup,style,lon,lat
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.19987828899247,14.158922290721556
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18517143800206,14.221005975732039
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.2346868026423,14.123894299304414
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.2190692113524,14.101599145833877
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.68656894578763,13.96059045712936
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.64210662231466,14.006030876583674
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.16843883279209,14.1843119352951
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17682829705737,14.176150978656054
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18113988106633,14.173102889343777
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18187513365031,14.174152230790384
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.19929696165228,14.15818259813754
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.14282357283751,14.219374877067603
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13276155913796,14.236427651573184
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1565726544304,14.194224819115341
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1680534201173,14.177594992858758
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.21866582033914,14.095717166635247
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.18444035260663,14.157911400157484
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.4943772627698,14.295704785243181
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.47766710103863,14.323273815313144
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.4780240206707,14.326586025299587
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.45271591462708,14.345262682361597
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.45750220070536,14.345191297982904
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.47115316845219,14.35206175443776
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.47723150074654,14.356143719220663
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.51178603371781,14.308784057866951
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.52034852459089,14.308574665039938
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.52696818479662,14.300934215620297
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.54020393706023,14.290916684707906
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.45931059093984,14.363100013831497
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.44293897534737,14.429344775877693
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.5449194360448,14.260947649398464
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.46806334125554,14.394360657363546
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.51266167529256,14.307470595707468
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.09058924484445,14.331746718596422
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.10775190106409,14.298457662707916
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11313729544716,14.294424792881882
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.08261908681024,14.32393541758711
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.15631139105665,14.316409182867506
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.15173330845285,14.321158587061147
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.15155246920064,14.322424459810584
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.09264296345353,14.310125025846478
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13473830534123,14.308991511153629
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1841948068161,14.303194945359978
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12319994239508,14.28952535840881
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12625844062586,14.265243255718996
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12912331282024,14.2607698685537
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13695649827308,14.26540505926832
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13783214026263,14.260046513282509
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13855549646829,14.259722906649856
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.19634784516174,14.250519151442575
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.14798054131533,14.252106252453533
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11519195054399,14.27946282306505
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.10879595965552,14.280562134227658
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12116677658278,14.283142659094489
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.04481045280096,14.403696442270288
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.10292702781165,14.29091984685172
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.10362896914671,14.279043956961276
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.10020898979137,14.267993741297547
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1370484049855,14.28920085936433
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.14235936175717,14.287478129224548
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12369843877296,14.280672573998608
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11517804038081,14.287159407058681
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11511974316163,14.283905493862575
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11649031216425,14.280571869012501
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12769638444132,14.274543504941798
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11204446370267,14.29942033060936
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.182312235019,14.16960495158466
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.58034864707949,14.210530377165842
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20100257797844,14.054958163319826
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20177947205902,14.05293324222769
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2112582543889,14.050283513817877
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21048017032004,14.050226407089372
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20613726187972,14.02678873585926
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2446864188595,14.1962157500243
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.24479825295195,14.197650565201666
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.15002515375996,14.241887263061193
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.14881032073089,14.241437663797793
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21112435856088,14.061845172719494
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2377990663192,14.13517614917067
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.26331426412031,14.159329323807855
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.28289267835504,14.156104499775168
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.28389502629379,14.155009947847528
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.28499255229939,14.149361701842194
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.28078208612006,14.172621945336235
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.43313908665932,14.090565823575
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.43550030496243,14.115350052237774
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.44909535601953,14.071023253928347
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.4957789311221,14.055262637699379
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.45361459946356,14.049110410862294
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.44860622978858,14.065292331990426
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.52186949769654,14.296397348074352
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.52795437537513,14.27432725319757
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.52736843266584,14.253967989341701
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.5268865916753,14.258375941146513
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.4964056958744,14.255502741863998
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2108060359307,14.00116329891651
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.5449194360448,14.260947649398464
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.46806334125554,14.394360657363546
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.51266167529256,14.307470595707468
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.55916899073401,14.248782595009697
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.60993664214905,14.209243912998463
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.71104661179058,13.911155384717025
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.45665225682528,14.388894561161619
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.45727091695434,14.389760685121656
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.03433131644002,14.102808385628272
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12557345421452,14.281947965310701
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12573525729576,14.278778522615216
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1888861533269,14.28551239698259
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13344441405482,14.268003431349515
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11398042320874,14.26331113439759
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11589350879815,14.261131546971855
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12338405275364,14.264386649767076
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.14711679681581,14.252427478764444
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13639494521222,14.250942694801346
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12937791490691,14.257617084287821
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11885593832754,14.254347703915798
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13105979734388,14.251732676358365
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13138816328492,14.250904624026967
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.05195676709481,14.340767700837727
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11762661927463,14.261915040141938
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.63128683890432,14.171671816777845
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62247137211284,14.182307770341398
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.63229755468896,14.21018969887693
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.49084738985529,14.724807442291688
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.43278608201217,14.63765432872345
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.43900242357346,14.636107678607981
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.34749727700896,14.624076530120304
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.46040643367195,14.326846318751786
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.15490971796497,14.242860878908935
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12320895197236,14.226530955034855
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.14578876781758,14.217187168635908
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17641722957545,14.025232817993153
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1760190270601,14.011503446416807
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17664403177609,14.008471616668016
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17335056983386,14.216952201324133
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17389308822607,14.214953454049883
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17606157031112,14.208812857770656
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1606837077036,14.213274942125818
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.15370831789593,14.234066275797339
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.36653925954282,14.56717710976462
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.3697158405699,14.569739789017943
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.34740446760212,14.575355555228287
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.4255040893787,14.472707848179432
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.4237768382956,14.46685342173557
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.63147405953723,14.089004931125336
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62791825292666,14.068946332941012
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.6101575289807,14.083102429594815
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.6145910598814,14.095645460878695
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62275203619181,14.036533047389819
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.63050808831346,14.0504879510099
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62773668333692,14.168459544919514
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62901683320385,14.169994297072193
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.63128683890432,14.171671816777845
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.49077827120368,14.26861952069039
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.48581709491567,14.277292656304931
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.47920899212134,14.327737684008081
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.46588517832257,14.712186780557152
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.4255040893787,14.472707848179432
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.4237768382956,14.46685342173557
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.30193871808113,14.602754910133099
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.44458172683264,14.36152718977354
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.6072276685929,14.179680791707831
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.16354824766022,14.225409966385389
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.144131845839,14.21774770542665
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2128835961131,14.211458788938215
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17302286522691,14.210177449784576
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17462186299083,14.206301308353092
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17055655396828,14.201178328373215
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.15841059530017,14.205580331047024
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.153113914777,14.205223411667893
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1525285673447,14.207000869334104
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1819946227053,14.177992086816518
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17557721631036,14.18093310009828
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17265047910152,14.179297221049772
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.16580952868252,14.1856206393533
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.16431046785767,14.187565847875439
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.16770714865133,14.18267605574011
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17941239154206,14.17590113522788
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17743506026349,14.173545469449024
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17996204708315,14.174966006758126
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18343130142776,14.168762751590222
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18389529605287,14.172745969757205
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18439498334398,14.171775150247061
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.14263417331203,14.230493407053764
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2342109029229,14.203407506016237
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17867371156339,14.006905930718707
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.27877025504321,14.159373659130626
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.41816446478865,14.051460772068966
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.39883693611323,14.1116748848557
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.43465476414926,14.033527011364965
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.49549853422714,14.008063050198684
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62138066424353,14.165984177914368
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.67808220180743,13.966439410231834
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.63944358185466,14.018872850380726
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.10394641301922,13.801243012873424
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12362158106288,13.801927107632427
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12426106101036,13.812485965560104
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.54394518683658,14.256687534365401
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2116602636705,14.056535746266356
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20837449669344,14.156661207881191
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17111345119542,14.173677212097871
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.45137440374617,14.088642982133347
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.45999059989195,14.112624589859776
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.31469656599533,14.003849331412802
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.31523293697096,14.013726831322982
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.3096679718637,14.005012650223224
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.32497127680462,14.097507435125427
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.29538444389371,14.163515111234416
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.28413950783504,14.161697796625118
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.27858933593559,14.109511814949586
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.23108958416665,14.094621227634676
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20163124224885,14.094259232266095
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.47232642985801,14.085098559186166
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.46695170413699,14.095547962385373
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.46689928643804,14.108335691408735
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.45949567282943,14.108332043252489
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.54247563063514,14.327724142072496
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.51775303107196,14.316421702275964
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.50901445965624,14.29680780491076
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.52264282287267,14.287444626354416
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.51635212297758,14.294820955184464
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.48519248594354,14.267852143719749
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.50811264364842,14.251808629348721
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.49265804513941,14.256769804907206
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.38959114274773,15.647459723265962
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.31218184244327,14.594763411436292
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.31443043165534,14.593967481351912
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.33499131496727,14.592660106326715
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.30193871808113,14.602754910133099
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.54394518683658,14.256687534365401
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.49496618015633,14.294402030295437
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.47579446587167,14.329506812561442
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.45140483167312,14.342122388584738
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.4731911769924,14.353607214293845
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.48512893258534,14.35997929191563
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.48627107376474,14.36118805830727
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.44099371821589,14.426799514225275
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.50554173559122,14.358176590228492
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.6072276685929,14.179680791707831
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.59351447884906,14.206159434320774
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62247137211284,14.182307770341398
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.63229755468896,14.21018969887693
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61532294891605,14.206847003345183
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.47579446587167,14.329506812561442
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.43149224968562,14.643930156877238
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.43384196800667,14.642844528102385
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18006212824778,14.005020803238416
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62047786634045,14.038490154040492
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.48061564961758,14.320700229734099
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61686395070254,14.06548086637985
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.47920899212134,14.327737684008081
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.61254030167083,14.048749438248219
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.09940205207953,14.141448714432778
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.16628721331301,14.134769625808193
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.19542371267428,14.126534311059185
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.21024585190058,14.146628384052603
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.18674272609756,14.149031639109864
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.24716794783595,14.13619682666338
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.22124046907462,14.09652494643207
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.17732037710829,14.126180168378852
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.16302468405979,14.16592413420048
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.16561353718981,14.16450597580446
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.17665899524577,14.160351436890242
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.31218184244327,14.594763411436292
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.31443043165534,14.593967481351912
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.33499131496727,14.592660106326715
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.35635943013496,14.55141952555737
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.36379395657059,14.551129032874522
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.36653925954282,14.56717710976462
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.3697158405699,14.569739789017943
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62138066424353,14.165984177914368
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.59351447884906,14.206159434320774
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.6027132770026,14.213327757603206
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.6026910679317,14.215042258574728
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.63147405953723,14.089004931125336
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62791825292666,14.068946332941012
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.6101575289807,14.083102429594815
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.62356310903807,14.166111017272321
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.67808220180743,13.966439410231834
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.64320712172743,14.007581987625631
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.64962390628438,13.991495804208624
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.07253752782948,13.874337080563532
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.07264162923305,13.867957151357718
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.09451779933765,13.861264917122213
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.0982654495679,13.858364949365225
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.06548837484505,13.836830826909067
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1013587489974,13.80894651837066
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1008531135973,13.804306568731478
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.09865211219739,13.801168655048636
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13044765971772,13.759111682013975
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1206175123947,13.768540295806464
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12195595914176,13.764049062906071
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12131647774362,13.762740360259674
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1245584944549,13.75371327884447
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1333922433544,13.753163029057719
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.14001011902559,13.753668665134537
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.02796448382209,14.338823978616595
